"business" "fullname" "sampwsw" "scorewsw" "sampwosw" "scorewosw" "totalsamples" "totalreviewscore" "pvalues" "qvalues" "city" "state" "lat" "long"
"1183" "tV97OH1LK00kUcX0Jig-sQ" "Chill" 28 3.3794671999771 28 3.46080002476947 56 3.42013361237328 0.767845746219189 0.845836258239726 "Tempe" "AZ" 33.3947699 -111.9088938
"1184" "TVJT7Xknd-ikf4vskcjKQw" "Cyprus  Grill" 20 3.46333245443951 18 2.98727901819623 38 3.23783345832427 0.179383106748976 0.627308090052506 "Chandler" "AZ" 33.2617999 -111.8602743
"1185" "tvyOw9dBJ-ds5fEXMTjzfQ" "Clarendon Kitchen + Bar C4" 21 2.23444050149983 10 2.6208263737333 31 2.35908110544611 0.580131363782747 0.796842343829183 "Phoenix" "AZ" 33.49112 -112.079081
"1186" "TwMfahsPHFnkLiqqvyalAQ" "R T O'Sullivan's" 33 2.46120152788681 11 1.98634829334222 44 2.34248821925067 0.219929829514411 0.650905154082584 "Mesa" "AZ" 33.3933042 -111.8536943
"1187" "tyETqrYijm3cY4noCwl9Ww" "Sahara Middle Eastern Restaurant" 58 3.54494262381678 31 3.32278054431979 89 3.4675603264639 0.192768117053591 0.627308090052506 "Tempe" "AZ" 33.3931623 -111.9080599
"1188" "TzImzfIWkZTnetKl2a4-SQ" "Gordon Biersch Brewery Restaurant" 74 2.41184644011559 57 2.54914719144394 131 2.4715879884035 0.422516622990326 0.740709461637238 "Tempe" "AZ" 33.425711 -111.94047
"1189" "tZXPhvufHhfejGrRp554Lg" "Scratch Pastries & Bistro" 93 2.92410269640728 75 3.07177179090565 168 2.99002639930834 0.406978796677024 0.735799813523382 "Scottsdale" "AZ" 33.4957558 -111.9159147
"1190" "u-nMW__EKMYH_PVqacYc3Q" "Loving Hut" 49 3.16650532175869 30 2.97818344296538 79 3.09499068424224 0.4890812372067 0.771643518666537 "Glendale" "AZ" 33.6533726 -112.1348879
"1191" "U605aUo9MJn5vgLfP3yYKg" "Culver's" 14 3.3598783922843 25 3.3066505753283 39 3.32575799679969 0.81417663999395 0.856101468279268 "Phoenix" "AZ" 33.580542 -112.1215834
"1192" "U7jOpLoLXYphWFqS6JO8mQ" "Native New Yorker" 23 2.24174821680994 19 2.12359939899106 42 2.18829994208235 0.743495226373083 0.840716671657719 "Tempe" "AZ" 33.4072803 -111.9173415
"1193" "U8VA-RW6LYOhxR-Ygi6eDw" "Takamatsu's" 10 2.94998548063202 16 2.98593216776849 26 2.97210651886985 0.913591943898496 0.864543834214415 "Glendale" "AZ" 33.5376858 -112.3576963
"1194" "U9iWs_XQ88IEj_Cgawyz4w" "Wildflower Bread Company" 20 3.37249627724937 26 3.17070186441138 46 3.25843856564529 0.376992144139934 0.734099593788488 "Chandler" "AZ" 33.3052343 -111.9026145
"1195" "u9MKnG0PqI8N7ixSfrrTiw" "Famous Dave's" 46 3.1746138374105 38 3.0774803908945 84 3.13067251636754 0.641816646666048 0.81858774959226 "Chandler" "AZ" 33.298212 -111.898601
"1196" "UCEAhciqe8avW1N-bWJ32g" "Los Taquitos" 33 3.66734659628986 40 2.76985215201888 73 3.17556881860713 0.000273236887637652 0.0583592293947995 "Phoenix" "AZ" 33.538927 -112.048079
"1197" "UCjtaUCtJPbTUouHtQURvQ" "Chipotle Mexican Grill" 15 2.90710543863306 16 2.73090454028191 31 2.81616303948408 0.66935409628507 0.823297772388417 "Scottsdale" "AZ" 33.626109 -111.924591
"1198" "udmb-UuD3xoueQ55INQFRw" "Rosati's Pizza" 10 1.78631414376088 20 2.94070869701161 30 2.5559105125947 0.0839121240315679 0.565945318461647 "Phoenix" "AZ" 33.480288 -111.994031
"1199" "UE4h9OXNzNInmxseAkUihw" "Thai Basil" 34 2.94761836307667 20 3.08856790079152 54 2.99982189556365 0.607600495827858 0.812678644450141 "Tempe" "AZ" 33.4164522 -111.9261561
"1200" "uEJQSIjWui-TDWXaGlcqyQ" "Lo-Lo's Chicken & Waffles" 226 3.17928419053474 121 3.12863523406501 347 3.16162273885509 0.665173848249791 0.823297772388417 "Scottsdale" "AZ" 33.4787159 -111.9255906
"1201" "uEW1NwL9h5N0zI2Ip9UKrQ" "Julio G's" 20 1.78521130934447 17 1.65890828163304 37 1.72718018850408 0.768936991464556 0.845836258239726 "Scottsdale" "AZ" 33.4947329 -111.9155609
"1202" "uI4YqMarUpchI4I3ZWgOGA" "Trader Vic's" 72 2.89113056905033 45 2.80106880745106 117 2.85649142997369 0.658867559420965 0.822658713813971 "Scottsdale" "AZ" 33.493298 -111.934032
"1203" "UI5ghIUeHYxzwSfaDVUXOA" "Aiello's" 89 3.27457176561545 36 3.28769945442369 125 3.27835253999222 0.947043081927266 0.867508004412091 "Phoenix" "AZ" 33.51315 -112.073765
"1204" "UI8iKvzhGn2qZCGIqtQqrQ" "Harlow's Cafe" 140 3.0027149259138 44 2.72526860335513 184 2.93636906617151 0.16296849684002 0.627308090052506 "Tempe" "AZ" 33.4218047 -111.9533039
"1205" "UIfORCz28cEGMr_9p0eJ5g" "25 Degrees" 28 2.46035025572272 31 2.84391177641315 59 2.66188258015329 0.182069870963826 0.627308090052506 "Phoenix" "AZ" 33.6753442 -111.9633667
"1206" "UIGFrEcoDsw05I1UOrxdOA" "Cyclo Vietnamese Cuisine" 62 2.57817800865763 42 2.69681007174124 104 2.62608711105678 0.670068587244898 0.823297772388417 "Chandler" "AZ" 33.306501 -111.875221
"1207" "ujLZmyy11g1JHCQTxRA3Dw" "Thai Basil Chandler" 35 2.7306170191303 10 3.19211911007676 45 2.83317303934062 0.344308818993747 0.730638727654309 "Chandler" "AZ" 33.304861 -111.927065
"1208" "Uke8Pq1m918WW0n0_jEmWw" "Market Bistro" 30 2.76855023748278 27 2.66859049596751 57 2.7212008862387 0.750903018376605 0.840716671657719 "Scottsdale" "AZ" 33.6252063328701 -111.941177845001
"1209" "uKSX1n1RoAzGq4bV8GPHVg" "St Francis Restaurant" 319 3.20617226474157 132 3.31960622267661 451 3.23937244755183 0.232406786520412 0.658497347456911 "Phoenix" "AZ" 33.5092611 -112.0718179
"1210" "ukUuBT8zVXNC7Zz34cctAw" "Shane's Rib Shack" 16 2.38228001972216 24 2.91896518213708 40 2.70429111717111 0.120280842719583 0.581663828534323 "Phoenix" "AZ" 33.7110102 -112.1142778
"1211" "Ul1mS4EA2Q8DGyLB7gQXJA" "Beijing Restaurant" 10 3.06218153182528 33 2.85185728807685 43 2.90076990290207 0.615759878353711 0.812822154048841 "Chandler" "AZ" 33.2753278 -111.8598533
"1212" "UL3OMN_c-NXHlyb97pDifA" "Yard House" 98 2.7375426401983 57 2.92365756212071 155 2.80598490180847 0.203815114844165 0.640019956435963 "Scottsdale" "AZ" 33.5025088 -111.9290233
"1213" "Um7H0mNmEKIUVRSogJklwg" "5 & Diner" 20 2.40233767910522 10 2.34765006657374 30 2.38410847492806 0.93330115010709 0.864543834214415 "Tempe" "AZ" 33.3794253 -111.9654688
"1214" "umdxfhSlk67yGEi8-S-bEg" "Cold Beers & Cheeseburgers" 47 2.04370122384921 22 2.37793885555502 69 2.15026974410324 0.369318285729145 0.734099593788488 "Scottsdale" "AZ" 33.6765685033475 -111.924676895142
"1215" "UmhTiNOKareQDP7D9aAnKw" "T. Roosevelt's Tavern" 46 3.33148347110445 17 3.49652019877677 63 3.37601719127 0.552053961332936 0.794076056640164 "Scottsdale" "AZ" 33.4965858 -111.9302696
"1216" "un3KC2gyMrSG6yqjVRctXg" "Shimogamo" 74 3.21636285417772 41 3.52964090686641 115 3.32805329035369 0.10889186520401 0.572291599061811 "Chandler" "AZ" 33.3350308 -111.877431
"1217" "uPDTnuR-sOi47blHH943lg" "Roberto's Authentic Mexican Food" 23 3.08487128554428 41 3.09905759134642 64 3.09395938769878 0.962961332241638 0.868034917757741 "Anthem" "AZ" 33.844328 -112.133957
"1218" "UpYva_zhJ6pRGfdTruIYIg" "California Pizza Kitchen" 14 2.50245750965831 13 2.52301773760269 27 2.51235687866857 0.960277312157668 0.868034917757741 "Phoenix" "AZ" 33.6914 -111.9975
"1219" "uR2aNW75R4oYs9w7aw-_kQ" "Sapporo" 127 2.52025171155853 108 2.87755256169231 235 2.68445805970512 0.0111305194236099 0.347898891016751 "Scottsdale" "AZ" 33.6164728 -111.9263137
"1220" "Urz4uQvrig_aQ3k1tWcIjQ" "Chipotle" 21 2.77498902336267 24 2.81796804884722 45 2.79791117028777 0.898787356476597 0.864543834214415 "Phoenix" "AZ" 33.5092417 -112.0462659
"1221" "uS2T2BMt7_EE7mhM3m3I7w" "Goldie's Neighborhood Sports Cafe" 27 2.46962630675372 16 2.96079403033557 43 2.65238638994696 0.224386700668777 0.656962225447648 "Scottsdale" "AZ" 33.5747610515277 -111.861827373505
"1222" "UScgPn6pIHuOmQJTsZQIOg" "Corbin Bar & Grill" 68 2.96209034667442 38 2.93239829309908 106 2.95144602558137 0.876571333152399 0.863030953467923 "Phoenix" "AZ" 33.5637599 -112.0734903
"1223" "ut-kla-EA23nJOij_dcL0Q" "California Pizza Kitchen" 23 1.98563176801363 16 2.71963292382005 39 2.28676044731883 0.0471472479882067 0.515611301546726 "Phoenix" "AZ" 33.5094212 -112.0301061
"1224" "UtUXhKh7vOVvWJF48IzJvQ" "P.F. Chang's China Bistro" 37 2.79274505412051 18 2.70207693029489 55 2.7630718499594 0.763799385939969 0.845163791953119 "Scottsdale" "AZ" 33.6234604140552 -111.926204898515
"1225" "UUssRgBCO_riWg3chbv9Zg" "Satisfied Frog On Bell" 41 3.31652922500612 23 2.91116929079298 64 3.17085299864827 0.176731461797649 0.627308090052506 "Phoenix" "AZ" 33.6403226 -112.0210482
"1226" "UVBPF4oYrb0QfgW_DMbLPg" "Buster's On the Lake" 13 2.66763376198105 17 2.59323563371446 30 2.62547482262998 0.838021803670981 0.863030953467923 "Scottsdale" "AZ" 33.5577181 -111.8987131
"1227" "uVbt9dOe6qJgBBI4_XsXRA" "Fleming's Prime Steakhouse & Wine Bar" 42 3.21513793307972 12 3.16596576756787 54 3.2042107851882 0.887223498179333 0.864543834214415 "North Scottsdale" "AZ" 33.6744167 -111.8894434
"1228" "UVEnZjATEGkKLFdzV_dTvA" "Tesoro Ristorante Italiano" 23 3.58004085024351 21 3.34850224661782 44 3.46953378942216 0.436300671657249 0.749494626135901 "Scottsdale" "AZ" 33.5874839 -111.8390011
"1229" "UWrB5H3G-hhiHMy3iKV2ew" "Cheese 'n Stuff" 27 3.56075947528645 30 3.60527781586667 57 3.58419018085499 0.83840682605866 0.863030953467923 "Phoenix" "AZ" 33.510216 -112.074152
"1230" "UxvOXcoCRFRAVhRB0D9imw" "Taylor's Cafe" 57 2.44386286073557 20 3.0249446521182 77 2.59479319615963 0.0484296200675454 0.521537534786109 "Phoenix" "AZ" 33.5108208 -111.9862703
"1231" "uYj2NO1HZRNiD-de_pSdJA" "Amano Pizza Bistro" 22 3.3381327205133 19 2.85832460847039 41 3.11578261981049 0.141768090257565 0.611531130185739 "Phoenix" "AZ" 33.377568 -112.049455
"1232" "v0UcWfHvGgYZYFobaSOr8A" "Halo-Halo Kitchen" 15 3.27722229840001 18 2.91127119864019 33 3.07761260762193 0.315532860186357 0.707425740522996 "Phoenix" "AZ" 33.5675238 -112.1371245
"1233" "V1nEpIRmEa1768oj_tuxeQ" "Cibo" 389 3.45456577288612 199 3.57667137152303 588 3.49589062684657 0.0763011321745856 0.565945318461647 "Phoenix" "AZ" 33.4548476 -112.0800705
"1234" "v1ocqAm5soWTNPttLQhSZw" "Shanghai Club" 12 2.14112590671286 10 3.30392592559364 22 2.66967136984049 0.0145380981128171 0.360220105097889 "Anthem" "AZ" 33.8644291 -112.1353054
"1235" "V2isTBBfO0NgLzXO9oq1Mg" "Sol Y Sombra" 27 3.55177509489119 16 2.95440884034712 43 3.32949927924689 0.112602827863133 0.57720589502386 "Scottsdale" "AZ" 33.519588 -111.909524
"1236" "v48aS-Z-nw6o9qsHdHz8zA" "Logan's Roadhouse" 37 2.07389494296443 10 2.1489139499985 47 2.08985643382275 0.856228967715577 0.863030953467923 "Phoenix" "AZ" 33.7124261364639 -112.112801671028
"1237" "V5QdxePG-pGPXVPHSLLM9A" "Urban Beans" 48 2.89170658531712 49 3.02172024159206 97 2.95738358694054 0.558350843003732 0.794076056640164 "Phoenix" "AZ" 33.4885590269148 -112.065333427322
"1238" "V6BYjHM9SnXscfkln3hCdA" "Orange Table" 235 2.94139812561607 66 3.44158687693631 301 3.05107406444376 0.000175660190209434 0.045022003103305 "Scottsdale" "AZ" 33.4922246302901 -111.922992467881
"1239" "V9i9LnTg9H2XvzqCVBSOXg" "Tandoori Times Indian Bistro" 79 2.39343835833462 35 2.85915552602816 114 2.53642169929317 0.0711816454386696 0.565945318461647 "Scottsdale" "AZ" 33.5552118623002 -111.900456296182
"1240" "vA8T8QXh78iSXhxShLNgQA" "Tradiciones" 29 2.59678017318145 28 2.42347591260473 57 2.51164825570517 0.634901107001746 0.817709913885755 "Phoenix" "AZ" 33.4596905 -112.0462108
"1241" "vA9dAPd9fQt_3HqZylKfVA" "Jersey Mike's" 18 2.72552180090845 23 2.7983201349294 41 2.76635989072508 0.858697055870524 0.863030953467923 "Tempe" "AZ" 33.424281 -111.924088
"1242" "vaabk6CYXX1dYVQ1xkyPUg" "Crêpe Bar" 32 3.68339725737076 16 3.8879353928174 48 3.75157663585297 0.311169733560545 0.705781660880591 "Tempe" "AZ" 33.3497113609575 -111.929925579031
"1243" "vARjqeIkSNsazHltujiq4Q" "Cornish Pasty Company" 191 3.3551912971658 141 3.57947752424508 332 3.450445387582 0.0156315667304547 0.360727835489547 "Mesa" "AZ" 33.3626997846837 -111.876051127911
"1244" "Vb93xlZKcSuuuZoAkIFCxw" "Moreno's Mexican Grill" 11 2.00749189714878 16 3.18178451665749 27 2.7033690050058 0.0331543994198253 0.461822201380107 "Tempe" "AZ" 33.4212935 -111.9258672
"1245" "Vb9FPCEL6Ly24PNxLBaAFw" "Z Pizza" 12 2.81533307083984 16 3.44808376060594 28 3.17690489356332 0.210961976611804 0.640019956435963 "Phoenix" "AZ" 33.6101518 -111.9768512
"1246" "VBhgkRUNe9gjc1HpmHA3Zw" "Rosita's Fine Mexican Food" 36 2.0455202082917 33 1.80744972228583 69 1.93166041063672 0.405515600685216 0.735799813523382 "Tempe" "AZ" 33.422728 -111.951494
"1247" "VbXy3tH5RAu7HjT7VeMMgA" "Thai E-San" 43 2.70503205964281 36 2.47197119819879 79 2.59882711012402 0.377102526313774 0.734099593788488 "Phoenix" "AZ" 33.4951554 -112.0822129
"1248" "VEojEXbJ81eiPLSSF9jNEQ" "YC's Mongolian Grill" 18 2.98297282669746 53 3.14146492247261 71 3.10128382776905 0.528293265489215 0.782673151545591 "Scottsdale" "AZ" 33.5403655 -111.8852673
"1249" "vfLog2bLJGl6hAFtGtr0GQ" "The Strand" 46 2.96137505194933 18 3.15387360418208 64 3.01551526976479 0.510518534188909 0.778849771415131 "Phoenix" "AZ" 33.4473356 -112.0734239
"1250" "VGhMTZyqmGmM4Lrn9i6yuQ" "Persian Garden Cafe" 12 2.99013678812263 11 2.82319676102636 23 2.91029590559833 0.72174844741436 0.839019340367647 "Phoenix" "AZ" 33.4802751 -112.0906922
"1251" "VGYaXB8kJjqBBIg6bsx1Sg" "Pei Wei - Asian Inspired. Freshly Made." 11 2.20735646032643 16 2.79145836190001 27 2.55349092051818 0.268790469956116 0.683679437795046 "Scottsdale" "AZ" 33.6740673 -111.9253248
"1252" "vIDQO_9Ytf10vEndDOih8Q" "Aloha Kitchen" 25 3.5576798255112 60 3.2171871575998 85 3.31733205992668 0.114108852927619 0.577989950909175 "Mesa" "AZ" 33.360804 -111.859837
"1253" "VKNl2-aF4n1x7lPVyU-Mag" "Spotted Donkey Cantina" 80 2.97829455014299 32 2.54672926168433 112 2.85499018201194 0.106040771877555 0.572291599061811 "Scottsdale" "AZ" 33.5561571 -111.8987016
"1254" "vlxMPuG6LYJ-c0yjd6AW3A" "The Little Woody" 15 2.97169618169236 21 3.44584097883956 36 3.24828064669489 0.181025536514579 0.627308090052506 "Phoenix" "AZ" 33.4949933 -111.9903192
"1255" "vMeO4qFGHvu8ZyMsH0LDdw" "Boston's Restaurant & Sports Bar" 40 2.18717427214129 18 2.5281487642162 58 2.29299394209557 0.184896964468734 0.627308090052506 "Tempe" "AZ" 33.4221689 -111.944507
"1256" "Vn8qcaX64fkl8vByCsSvIg" "Wandering Horse Buffet" 62 3.28603554018648 50 3.22904460124274 112 3.26059315672945 0.798549647936289 0.85401972455593 "Scottsdale" "AZ" 33.5409028386777 -111.869723796844
"1257" "VO13q-11lh7St1gd7JPI3Q" "Grand Lux Cafe" 69 2.53164641816858 30 2.87072233748577 99 2.63439669674955 0.118403413367308 0.581663828534323 "Scottsdale" "AZ" 33.5025088 -111.9290233
"1258" "VpSiOW1PapVmZyyRBK_GBQ" "Vincent's On Camelback" 53 2.7753563802537 15 3.08589133925467 68 2.84385673885685 0.395502213673971 0.734099593788488 "Phoenix" "AZ" 33.5100523 -111.9963126
"1259" "VpW40mznMS43CqdbelX2wA" "Giuseppe's On 28th" 83 2.67789394159027 56 2.54523228196823 139 2.62444751756988 0.563272546499191 0.794076056640164 "Phoenix" "AZ" 33.4962555 -112.0205287
"1260" "VRxelK__tuQD0KBxx2LzeQ" "Organ Stop Pizza" 17 2.76707448946067 51 2.88568080703788 68 2.85602922764358 0.752243214859605 0.840716671657719 "Mesa" "AZ" 33.392578 -111.807601
"1261" "VsO_rhXi5lgbaGxNwoEZsQ" "Fate 905" 61 2.29422388586743 30 2.29174106401032 91 2.29340537316728 0.992814415519461 0.875187795635505 "Phoenix" "AZ" 33.4577071 -112.0686108
"1262" "VSPuvNSDUvlTl670lVAkkw" "Il Bosco Pizza" 23 4.06306943137322 20 4.00697493839196 43 4.03697896952147 0.743785561915891 0.840716671657719 "Scottsdale" "AZ" 33.5831743 -111.9273603
"1263" "VsrvWdZL2993olnW3z8R3A" "Five Guys Burgers and Fries" 38 2.75493170022417 56 2.67506856469883 94 2.70735366203886 0.744314905330768 0.840716671657719 "Phoenix" "AZ" 33.640001 -112.0676314
"1264" "vSWEXsXmJw5ozuF4zqE9ng" "My Florist Cafe" 94 2.18844900248896 46 2.5623842173874 140 2.3113134302413 0.0780748572129539 0.565945318461647 "Phoenix" "AZ" 33.466104 -112.081655
"1265" "vtQOervVVTXjhvSZQiZ6PA" "Swaddee Thai Cuisine" 43 3.01106790444228 34 2.90288454746808 77 2.96329862993419 0.655923910307834 0.82128973354243 "Chandler" "AZ" 33.3197988 -111.9297731
"1266" "Vtx0VYkybAd71fzwgaoQ8g" "The Skeptical Chymist" 80 2.95426344323021 50 2.79311188755622 130 2.89228207566329 0.377871709696972 0.734099593788488 "Scottsdale" "AZ" 33.6281017 -111.8912231
"1267" "VVeogjZya58oiTxK7qUjAQ" "Pizzeria Bianco" 704 3.19247647143074 90 3.24493237323527 794 3.19842235450682 0.706682530292101 0.833468308196739 "Phoenix" "AZ" 33.449233 -112.065458
"1268" "vvMR0jgDoBA-g1XgZy8sEg" "Tryst Cafe" 108 2.97247080487391 45 3.17844938646873 153 3.03305274063709 0.29667790095013 0.698352722608821 "Phoenix" "AZ" 33.677854 -111.978579
"1269" "vWnlScr9y2F6_ctDJZ6XLg" "Cave Creek Coffee Company" 28 2.91943417212223 30 3.13643753916573 58 3.0316772930068 0.506086622708576 0.776767571794443 "Cave Creek" "AZ" 33.8332781 -111.9513452
"1270" "vwZ15OkVO6PemAe87k0M-Q" "Mabel's On Main" 62 3.14799940860942 57 3.1466913755143 119 3.14737287174873 0.994301893061601 0.875187795635505 "Scottsdale" "AZ" 33.493181 -111.9297091
"1271" "Vx7-xbazum3dgo3Qj3i4pQ" "La Fonda Del Sol" 42 2.73778048550079 22 2.88590049439008 64 2.78869673855648 0.556095946102844 0.794076056640164 "Scottsdale" "AZ" 33.5818749 -111.924828
"1272" "VXIkI9_EbDbYHeO9IzKjJg" "Phoenix Ranch Market III" 18 3.69436681416691 88 3.59360544634146 106 3.61071586729295 0.591128337585872 0.805300983248317 "Phoenix" "AZ" 33.4596905 -112.0462108
"1273" "vxPPpj5jJKO8DtapF5S-NQ" "Salvadoreno Restaurant" 25 3.17213434964624 11 2.93094221412725 36 3.09843675268211 0.365682838823403 0.734099593788488 "Mesa" "AZ" 33.3924628 -111.8248831
"1274" "VY_tvNUCCXGXQeSvJl757Q" "Mellow Mushroom" 131 2.54342838977164 85 2.72536046680882 216 2.61502203119831 0.264905841845004 0.679911790938683 "Phoenix" "AZ" 33.7134575 -112.1139493
"1275" "VYUfIfAlU1KuYGC6ITRY3A" "Blue Wasabi Sushi & Martini Bar" 54 2.74541606881235 42 2.05590709984454 96 2.44375589488893 0.00718048831650828 0.288561357012797 "Gilbert" "AZ" 33.307983735825 -111.74430125426
"1276" "vYvT8J9uEh4Fqt7f9ILKlA" "Azool Grill" 14 2.54545878438227 17 2.50388381595911 31 2.52265960815022 0.937643361560721 0.865081265106141 "Phoenix" "AZ" 33.8000093 -112.1279076
"1277" "vz2zQQSjy-NnnKLZzjjoxA" "Sylvia's La Canasta Mexican Restaurant" 59 2.23426633164981 21 2.66552475160758 80 2.34747166688873 0.175500699636308 0.627308090052506 "Phoenix" "AZ" 33.5168326 -112.0825986
"1278" "VZG8spL8Tqffg9KYbBrDvg" "Charleston's" 24 2.83506515721192 13 2.27700431401378 37 2.63898972581798 0.208504222181095 0.640019956435963 "Chandler" "AZ" 33.321281 -111.970806
"1279" "w19cemjVR8u02PgjFpJ7Mw" "Pita Jungle" 113 3.12186648799936 84 3.35642197659773 197 3.22187999582811 0.0819242590458396 0.565945318461647 "Phoenix" "AZ" 33.4954826 -111.9883722
"1280" "W1yep4yDSoLbDFIL4Avz5w" "Veneto Trattoria" 43 3.35229468687207 16 3.11531106912777 59 3.288027943077 0.491499166181238 0.771643518666537 "Scottsdale" "AZ" 33.52681 -111.9246221
"1281" "W5tBa2Bvs2fCXQuM40REAA" "Pete's Fish & Chips" 12 1.67980525828363 15 1.40125571387741 27 1.52505551139128 0.652160011092553 0.82128973354243 "Tempe" "AZ" 33.414333 -111.923735
"1282" "w5XcgWwGAN21Ly2HeU48IQ" "Sauce Pizza & WIne" 26 2.95240813609025 26 2.27860117832714 52 2.6155046572087 0.0157632663425926 0.360727835489547 "Phoenix" "AZ" 33.53876 -112.063942
"1283" "w7SrsFV4FL04bhQr-B6-4w" "Raising Cane's" 20 2.54656401657224 32 2.42887573934396 52 2.47414046135484 0.738097156387766 0.840716671657719 "Phoenix" "AZ" 33.4799388 -111.9883724
"1284" "W7xb2iS4cYL14Yi5LOGSkA" "Bison Witches Bar & Deli" 48 2.47504691215667 50 2.73474667739702 98 2.60754679238134 0.269327125780533 0.683679437795046 "Tempe" "AZ" 33.424014 -111.938422
"1285" "WaO_hAunQrZ--vI308rHQA" "Big Earl's BBQ" 58 2.77496961745917 39 2.33212079343885 97 2.59691699749224 0.119600835003394 0.581663828534323 "Scottsdale" "AZ" 33.493764 -111.925767
"1286" "wBi8Sz3JKsglrYxXuRxYug" "Nicks Deli and Pizza" 10 3.80979802956918 16 3.461950281577 26 3.59573787695861 0.201400856758352 0.638302288116914 "Peoria" "AZ" 33.5958042 -112.2226374
"1287" "WBxuIQsxGl7vNe5MXYszCA" "BJ's Restaurant & Brewhouse" 35 2.60271700010923 16 2.84390310692684 51 2.67838322969907 0.458245940811872 0.763085098349622 "Mesa" "AZ" 33.3849738 -111.6889604
"1288" "wct7rZKyZqZftzmAU-vhWQ" "Thai Lahna Restaurant" 56 2.71835985377371 45 2.66384957040636 101 2.69407309385756 0.800461852782964 0.854161377533215 "Phoenix" "AZ" 33.4951558 -112.0010198
"1289" "wftoNIA0Q8nX-Da47psBCA" "Au Petit Four" 29 2.72854713787884 37 2.89740759441107 66 2.82321133320752 0.602705786069419 0.81131570263602 "Scottsdale" "AZ" 33.4978182 -111.9253728
"1290" "wH_kpDuTE6ChDAp5AlMfJA" "Mekong Palace" 25 2.8650050760119 22 2.60959099897042 47 2.74544955058823 0.451300314579153 0.756996282761411 "Mesa" "AZ" 33.4133505 -111.8759922
"1291" "wH9WtaTlrRawH_IpK90RPg" "The Lodge" 75 2.99960900653597 55 2.87406744894712 130 2.94649527063299 0.449282192380351 0.755180046693945 "Scottsdale" "AZ" 33.5009333 -111.9202691
"1292" "WIcDFpHEnC3ihNmS7-6-ZA" "Thai Pan Fresh Exotic Cuisine" 10 2.6719124237348 12 3.02316587256527 22 2.86350521400596 0.388265634276237 0.734099593788488 "Scottsdale" "AZ" 33.6986497 -111.9174872
"1293" "winRNt7prallDbpaDMS9Ig" "Grimaldi's Coal Brick-Oven Pizza" 67 3.2115090927323 41 2.76818712346821 108 3.0432109377339 0.07223838451843 0.565945318461647 "Gilbert" "AZ" 33.3086797 -111.7435862
"1294" "WixkMVXXFCx-lYsr6JoF6Q" "Pei Wei - Asian Inspired. Freshly Made." 15 2.46188998257582 23 2.86306533058092 38 2.70470664057891 0.354343826058095 0.733402334781179 "Chandler" "AZ" 33.3102056023321 -111.921403
"1295" "wl51t6lT7leiX64SlkOx6g" "Pita Jungle" 78 2.82067287627826 64 3.21396181533583 142 2.99792986289576 0.018797952173119 0.376402098093884 "Phoenix" "AZ" 33.6756727 -111.9791944
"1296" "WM8sy8FjrU3PpxN_NI02ZA" "On The Border Mexican Grill & Cantina" 20 2.02630697698553 14 1.86745377775423 34 1.96089683612558 0.687372459033428 0.82541612718491 "Peoria" "AZ" 33.637677 -112.226663
"1297" "wN_wAXWg8W94v04eqijy6g" "Tacos Atoyac" 72 3.61886633417491 107 3.56612062851967 179 3.58733677828044 0.71702607027182 0.837219152628616 "Phoenix" "AZ" 33.5386342 -112.0982402
"1298" "wNsmt1hF1uv3YvbwXZMAoQ" "O.H.S.O. Eatery + nanoBrewery" 82 3.01468203059349 64 2.99921078068669 146 3.00790011282613 0.926202121931507 0.864543834214415 "Phoenix" "AZ" 33.495018 -111.975898
"1299" "wNUea3IXZWD63bbOQaOH-g" "Stingray Sushi" 97 2.38016501831495 64 2.35229075606913 161 2.36908456624208 0.889656009254675 0.864543834214415 "Phoenix" "AZ" 33.509608 -112.025723
"1300" "WNy1uzcmm_UHmTyR--o5IA" "Cornish Pasty Company" 285 3.52634784422528 290 3.59958864280251 575 3.56328668176858 0.275123634628547 0.688619645611496 "Tempe" "AZ" 33.422728 -111.951494
"1301" "wOvAbdVYDaguotpdSALsfg" "Hooters" 31 1.74270113322 12 2.27986937588071 43 1.89260854977648 0.232772013167417 0.658497347456911 "Tempe" "AZ" 33.4253394 -111.9398532
"1302" "wP5849J1DKB2KS3M6UwOAg" "Spanish Fly" 18 2.50124653764252 22 2.82570217331505 40 2.67969713726241 0.356456240050361 0.733402334781179 "Scottsdale" "AZ" 33.4997252 -111.9197955
"1303" "WPmamMTGAmNYXGoXW1mWyQ" "Sala Thai" 49 3.07426752015793 42 3.04002875558583 91 3.05846501343234 0.874352671287251 0.863030953467923 "Phoenix" "AZ" 33.5854942 -112.013359
"1304" "wqIB7hUTQnCswJV4UyYyEQ" "The Capital Grille" 47 3.12490192930545 15 2.36077520353382 62 2.94003256016715 0.0688888028263438 0.565945318461647 "Scottsdale" "AZ" 33.636322 -111.922456
"1305" "wQXqj3GTHsF3AcWB3LTxMQ" "Honey Bear's BBQ" 26 1.72231345362512 39 2.32413647187207 65 2.08340726457329 0.07823077541694 0.565945318461647 "Tempe" "AZ" 33.34815905086 -111.9637082206
"1306" "WS1z1OAR0tRl4FsjdTGUFQ" "The Vig Uptown" 142 3.04722423060363 77 2.98693863269092 219 3.0260279244882 0.674206381029365 0.823297772388417 "Phoenix" "AZ" 33.5242785 -112.0474713
